County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,Turnout Percentage,James Jerome Bell (WI)*,Michael Bickelmeyer (WI)*,Darrell L. Castle (WI)*,Hillary Clinton (D),Richard Duncan,Cherunda Fox (WI)*,Ben Hartnell (WI)*,Tom Hoefling (WI)*,Bruce E. Jaynes (WI)*,Gary Johnson,Chris Keniston (WI)*,Barry Kirschner (WI)*,Laurence Kotlikoff (WI)*,Joseph Maldonado (WI)*,Michael Andrew Maturen (WI)*,Evan McMullin (WI)*,Monica Moorehead (WI)*,Joe Schriner (WI)*,Mike Smith (WI)*,Jill Stein (G),Josiah R. Stroh (WI)*,Douglas W. Thomson (WI)*,Donald J. Trump (R)
Clark,PRECINCT CITY 23,AAL,West,Dayton,615,374,60.81%,0,0,0,141,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,204
Clark,PRECINCT CITY 5,AAO,West,Dayton,"1,149",517,45.00%,0,0,0,276,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,198
Clark,PRECINCT CITY 4,AAP,West,Dayton,"1,300",746,57.38%,0,0,0,378,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,10,0,0,305
Clark,PRECINCT CITY 6,AAQ,West,Dayton,"1,229",561,45.65%,0,0,0,357,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,162
Clark,PRECINCT CITY 3,AAR,West,Dayton,825,521,63.15%,0,0,0,248,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,235
Clark,PRECINCT CITY 2,AAS,West,Dayton,882,568,64.40%,0,0,0,233,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,293
Clark,PRECINCT CITY 1,AAT,West,Dayton,"1,086",757,69.71%,0,0,0,325,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,373
Clark,PRECINCT CITY 26,ABC,West,Dayton,931,753,80.88%,0,0,0,329,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,374
Clark,PRECINCT CITY 25,ABD,West,Dayton,"1,171",455,38.86%,0,0,0,310,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,0,0,103
Clark,PRECINCT CITY 24,ABE,West,Dayton,"1,050",504,48.00%,0,0,0,313,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,0,155
Clark,PRECINCT CITY 29,ABF,West,Dayton,"1,029",634,61.61%,0,0,0,326,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,13,0,0,243
Clark,PRECINCT CITY 28,ABG,West,Dayton,716,539,75.28%,0,0,0,248,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,261
Clark,PRECINCT CITY 27,ABH,West,Dayton,728,574,78.85%,0,0,0,301,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,232
Clark,PRECINCT CITY 31,ABI,West,Dayton,"1,002",810,80.84%,0,0,0,381,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,363
Clark,PRECINCT CITY 30,ABJ,West,Dayton,"1,077",664,61.65%,0,0,0,320,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,307
Clark,PRECINCT CITY 32,ABK,West,Dayton,912,668,73.25%,0,0,0,327,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,299
Clark,PRECINCT CITY 33,ABX,West,Dayton,633,525,82.94%,0,0,0,214,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,268
Clark,PRECINCT CITY 34,ABZ,West,Dayton,874,727,83.18%,0,0,0,310,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,376
Clark,PRECINCT CITY 35,ACA,West,Dayton,863,574,66.51%,0,0,0,282,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,241
Clark,PRECINCT CITY 36,ACB,West,Dayton,852,577,67.72%,0,0,0,272,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,256
Clark,PRECINCT CITY 37,ACC,West,Dayton,"1,088",808,74.26%,0,0,0,278,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,482
Clark,PRECINCT CITY 9,ACG,West,Dayton,"1,385",650,46.93%,0,0,0,475,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,128
Clark,PRECINCT CITY 8,ACH,West,Dayton,"1,245",763,61.29%,0,0,0,600,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,110
Clark,PRECINCT CITY 7,ACI,West,Dayton,"1,276",599,46.94%,0,0,0,480,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,85
Clark,PRECINCT CITY 17,ACM,West,Dayton,"1,084",373,34.41%,0,0,0,204,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,134
Clark,PRECINCT CITY 16,ACN,West,Dayton,"1,167",523,44.82%,0,0,0,275,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,215
Clark,PRECINCT CITY 15,ACO,West,Dayton,880,529,60.11%,0,0,0,217,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,273
Clark,PRECINCT CITY 14,ACR,West,Dayton,292,201,68.84%,0,0,0,70,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,115
Clark,PRECINCT CITY 13,ACT,West,Dayton,"1,049",592,56.43%,0,0,0,470,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,91
Clark,PRECINCT CITY 10,ACU,West,Dayton,"1,235",730,59.11%,0,0,0,635,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,60
Clark,PRECINCT CITY 12,ACV,West,Dayton,873,571,65.41%,0,0,0,475,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,72
Clark,PRECINCT BETH 7,ADA,West,Dayton,687,579,84.28%,0,0,0,125,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,423
Clark,PRECINCT BETH 8,ADB,West,Dayton,"1,202",799,66.47%,0,0,0,223,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,522
Clark,PRECINCT BETH 9,ADD,West,Dayton,"1,145",743,64.89%,0,0,0,205,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,9,0,0,490
Clark,PRECINCT BETH 1,ADF,West,Dayton,771,551,71.47%,0,0,0,150,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,355
Clark,PRECINCT BETH 2,ADG,West,Dayton,"1,049",699,66.63%,0,0,0,205,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,452
Clark,PRECINCT BETH 3,ADH,West,Dayton,827,635,76.78%,0,0,0,181,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,418
Clark,PRECINCT BETH 4,ADI,West,Dayton,841,683,81.21%,0,0,0,185,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,461
Clark,PRECINCT BETH 5,ADJ,West,Dayton,865,714,82.54%,0,0,0,172,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,498
Clark,PRECINCT BETH 6,ADK,West,Dayton,783,626,79.95%,0,0,0,146,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,418
Clark,PRECINCT GERM 1,ADM,West,Dayton,876,754,86.07%,0,0,0,199,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,509
Clark,PRECINCT GERM 2,ADN,West,Dayton,"1,354","1,019",75.26%,0,0,0,325,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,636
Clark,PRECINCT GERM 3,ADP,West,Dayton,968,750,77.48%,0,0,0,242,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,459
Clark,PRECINCT GERM 4,ADQ,West,Dayton,"1,283",992,77.32%,0,0,0,233,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,703
Clark,PRECINCT GERM 5,ADS,West,Dayton,669,524,78.33%,0,0,0,150,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,336
Clark,PRECINCT GREE 1,ADV,West,Dayton,808,663,82.05%,0,0,0,203,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,413
Clark,PRECINCT GREE 2,ADW,West,Dayton,"1,160",987,85.09%,0,0,0,287,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,12,0,0,644
Clark,PRECINCT HARM 1,ADZ,West,Dayton,"1,381","1,056",76.47%,0,0,0,305,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,691
Clark,PRECINCT HARM 2,AEB,West,Dayton,"1,007",814,80.83%,0,0,0,193,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,563
Clark,PRECINCT CHAS 1,AED,West,Dayton,"1,071",769,71.80%,0,0,0,210,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,511
Clark,PRECINCT CHAS TWP,AEF,West,Dayton,600,489,81.50%,0,0,0,85,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,379
Clark,PRECINCT ENON 1,AEG,West,Dayton,869,708,81.47%,0,0,0,213,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,434
Clark,PRECINCT ENON 2,AEI,West,Dayton,"1,006",821,81.61%,0,0,0,224,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,7,0,0,538
Clark,PRECINCT MR-1,AEK,West,Dayton,"1,117",806,72.16%,0,0,0,211,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,9,0,0,526
Clark,PRECINCT MR-2,AEM,West,Dayton,"1,234","1,021",82.74%,0,0,0,270,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,10,0,0,666
Clark,PRECINCT MR-3,AEN,West,Dayton,630,498,79.05%,0,0,0,142,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,324
Clark,PRECINCT MR-4,AEP,West,Dayton,651,499,76.65%,0,0,0,127,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,346
Clark,PRECINCT MR-5,AEQ,West,Dayton,"1,187",984,82.90%,0,0,0,316,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,17,0,0,606
Clark,PRECINCT MR-6,AER,West,Dayton,"1,193",926,77.62%,0,0,0,231,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,639
Clark,PRECINCT MFLD 4,AEU,West,Dayton,801,643,80.27%,0,0,0,148,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,461
Clark,PRECINCT MFLD 1,AEV,West,Dayton,407,340,83.54%,0,0,0,113,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,211
Clark,PRECINCT MFLD 9,AEW,West,Dayton,"1,393","1,133",81.34%,0,0,0,384,6,0,0,0,0,44,0,0,0,0,0,0,0,0,0,7,0,0,675
Clark,PRECINCT MFLD 10,AEY,West,Dayton,739,572,77.40%,0,0,0,202,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,319
Clark,PRECINCT MFLD 2,AFA,West,Dayton,"1,345","1,138",84.61%,0,0,0,351,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,730
Clark,PRECINCT MFLD 3,AFB,West,Dayton,"1,086",845,77.81%,0,0,0,280,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,8,0,0,488
Clark,PRECINCT MFLD 5,AFD,West,Dayton,896,740,82.59%,0,0,0,187,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,502
Clark,PRECINCT MFLD 6,AFE,West,Dayton,874,739,84.55%,0,0,0,257,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,441
Clark,PRECINCT MFLD 7,AFF,West,Dayton,663,524,79.03%,0,0,0,153,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,348
Clark,PRECINCT MFLD 8,AFG,West,Dayton,871,632,72.56%,0,0,0,228,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,362
Clark,PRECINCT PIKE 1,AFH,West,Dayton,"1,226",953,77.73%,0,0,0,193,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,707
Clark,PRECINCT PLES 1,AFL,West,Dayton,"1,141",839,73.53%,0,0,0,195,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,589
Clark,PRECINCT PLES 2,AFM,West,Dayton,985,777,78.88%,0,0,0,194,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,533
Clark,PRECINCT T-1,AFO,West,Dayton,848,696,82.08%,0,0,0,192,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,466
Clark,PRECINCT T-7,AFP,West,Dayton,"1,554","1,026",66.02%,0,0,0,414,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,15,0,0,538
Clark,PRECINCT T-8,AFQ,West,Dayton,943,766,81.23%,0,0,0,252,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,462
Clark,PRECINCT T-2,AFW,West,Dayton,818,668,81.66%,0,0,0,222,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,407
Clark,PRECINCT T-4,AFX,West,Dayton,"1,350","1,028",76.15%,0,0,0,318,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,12,0,0,629
Clark,PRECINCT T-5,AGA,West,Dayton,597,482,80.74%,0,0,0,154,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,305
Clark,PRECINCT T-6,AGB,West,Dayton,"1,363","1,099",80.63%,0,0,0,332,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,2,0,0,710
Clark,PRECINCT T-3,AGD,West,Dayton,"1,240",915,73.79%,0,0,0,299,7,0,0,0,0,32,0,0,0,0,0,0,0,0,0,9,0,0,540
Clark,PRECINCT CITY 11,AGE,West,Dayton,"1,501","1,190",79.28%,0,0,0,481,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,630
Clark,PRECINCT PIKE 2,UAF,West,Dayton,"1,290","1,024",79.38%,0,0,0,235,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,710
Clermont,LOVELAND CITY A,AAA,Southwest,Cincinnati,558,418,74.91%,0,0,0,133,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,251
Clermont,LOVELAND CITY B,AAB,Southwest,Cincinnati,"1,278","1,042",81.53%,0,0,0,342,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,611
Clermont,BATAVIA TOWNSHIP A,AAC,Southwest,Cincinnati,"1,030",847,82.23%,0,0,0,214,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,585
Clermont,BATAVIA TOWNSHIP B,AAD,Southwest,Cincinnati,856,631,73.71%,0,0,0,159,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,426
Clermont,BATAVIA TOWNSHIP C,AAE,Southwest,Cincinnati,"1,235",735,59.51%,0,0,0,182,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,511
Clermont,BATAVIA TOWNSHIP D,AAF,Southwest,Cincinnati,"1,156",860,74.39%,0,0,0,201,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,11,0,0,598
Clermont,BATAVIA TOWNSHIP E,AAG,Southwest,Cincinnati,"1,182",804,68.02%,0,0,0,236,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,10,0,0,510
Clermont,BATAVIA TOWNSHIP F,AAH,Southwest,Cincinnati,"1,057",751,71.05%,0,0,0,172,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,542
Clermont,BATAVIA TOWNSHIP G,AAI,Southwest,Cincinnati,874,667,76.32%,0,0,0,158,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,463
Clermont,BATAVIA TOWNSHIP H,AAJ,Southwest,Cincinnati,706,562,79.60%,0,0,0,120,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,409
Clermont,BATAVIA TOWNSHIP I,AAK,Southwest,Cincinnati,"1,199",652,54.38%,0,0,0,190,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,419
Clermont,BATAVIA TOWNSHIP J,AAL,Southwest,Cincinnati,"1,055",796,75.45%,0,0,0,154,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,601
Clermont,BATAVIA TOWNSHIP K,AAM,Southwest,Cincinnati,706,439,62.18%,0,0,0,129,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,281
Clermont,BATAVIA TOWNSHIP L,AAN,Southwest,Cincinnati,828,522,63.04%,0,0,0,141,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,344
Clermont,AMELIA VILLAGE B,AAO,Southwest,Cincinnati,"1,050",651,62.00%,0,0,0,193,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,8,0,0,398
Clermont,BATAVIA VILLAGE A,AAP,Southwest,Cincinnati,"1,079",736,68.21%,0,0,0,223,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,9,0,0,457
Clermont,FRANKLIN TOWNSHIP A,AAS,Southwest,Cincinnati,861,626,72.71%,0,0,0,109,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,492
Clermont,FRANKLIN TOWNSHIP B,AAT,Southwest,Cincinnati,415,304,73.25%,0,0,0,54,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,240
Clermont,FRANKLIN TOWNSHIP D,AAV,Southwest,Cincinnati,715,510,71.33%,0,0,0,89,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,401
Clermont,GOSHEN TOWNSHIP A,AAZ,Southwest,Cincinnati,867,626,72.20%,0,0,0,119,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,481
Clermont,GOSHEN TOWNSHIP B,ABA,Southwest,Cincinnati,"1,007",746,74.08%,0,0,0,116,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,593
Clermont,GOSHEN TOWNSHIP D,ABC,Southwest,Cincinnati,730,569,77.95%,0,0,0,101,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,440
Clermont,GOSHEN TOWNSHIP E,ABD,Southwest,Cincinnati,992,733,73.89%,0,0,0,159,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,538
Clermont,GOSHEN TOWNSHIP F,ABE,Southwest,Cincinnati,481,312,64.86%,0,0,0,59,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,235
Clermont,GOSHEN TOWNSHIP G,ABF,Southwest,Cincinnati,793,488,61.54%,0,0,0,90,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,370
Clermont,GOSHEN TOWNSHIP I,ABH,Southwest,Cincinnati,858,476,55.48%,0,0,0,105,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,342
Clermont,GOSHEN TOWNSHIP J,ABI,Southwest,Cincinnati,569,462,81.20%,0,0,0,75,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,377
Clermont,GOSHEN TOWNSHIP K,ABJ,Southwest,Cincinnati,650,492,75.69%,0,0,0,91,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,372
Clermont,GOSHEN TOWNSHIP L,ABK,Southwest,Cincinnati,913,700,76.67%,0,0,0,144,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,515
Clermont,GOSHEN TOWNSHIP M,ABL,Southwest,Cincinnati,809,530,65.51%,0,0,0,122,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,364
Clermont,GOSHEN TOWNSHIP N,ABM,Southwest,Cincinnati,"1,146",937,81.76%,0,0,0,258,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,624
Clermont,JACKSON TOWNSHIP A,ABN,Southwest,Cincinnati,710,521,73.38%,0,0,0,67,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,425
Clermont,JACKSON TOWNSHIP B,ABO,Southwest,Cincinnati,413,347,84.02%,0,0,0,59,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,274
Clermont,JACKSON TOWNSHIP C,ABP,Southwest,Cincinnati,876,663,75.68%,0,0,0,106,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,532
Clermont,MIAMI TOWNSHIP A,ABQ,Southwest,Cincinnati,"1,100",766,69.64%,0,0,0,289,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,418
Clermont,MIAMI TOWNSHIP A1A,ABR,Southwest,Cincinnati,567,472,83.25%,0,0,0,136,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,300
Clermont,MIAMI TOWNSHIP B1B,ABT,Southwest,Cincinnati,767,626,81.62%,0,0,0,171,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,425
Clermont,MIAMI TOWNSHIP C,ABU,Southwest,Cincinnati,816,648,79.41%,0,0,0,210,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,389
Clermont,MIAMI TOWNSHIP C1C,ABV,Southwest,Cincinnati,721,544,75.45%,0,0,0,185,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,325
Clermont,MIAMI TOWNSHIP D,ABW,Southwest,Cincinnati,650,477,73.38%,0,0,0,122,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,323
Clermont,MIAMI TOWNSHIP D1D,ABX,Southwest,Cincinnati,739,596,80.65%,0,0,0,162,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,386
Clermont,MIAMI TOWNSHIP E,ABY,Southwest,Cincinnati,471,405,85.99%,0,0,0,142,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2,0,0,223
Clermont,MIAMI TOWNSHIP F,ACA,Southwest,Cincinnati,"1,160",934,80.52%,0,0,0,325,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,548
Clermont,MIAMI TOWNSHIP F1F,ACB,Southwest,Cincinnati,884,713,80.66%,0,0,0,227,6,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,426
Clermont,MIAMI TOWNSHIP G,ACC,Southwest,Cincinnati,606,443,73.10%,0,0,0,110,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,303
Clermont,MIAMI TOWNSHIP G1G,ACD,Southwest,Cincinnati,743,633,85.20%,0,0,0,195,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,379
Clermont,MIAMI TOWNSHIP H,ACE,Southwest,Cincinnati,953,660,69.25%,0,0,0,200,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,425
Clermont,MIAMI TOWNSHIP H1H,ACF,Southwest,Cincinnati,840,693,82.50%,0,0,0,192,2,0,0,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,436
Clermont,MIAMI TOWNSHIP I,ACG,Southwest,Cincinnati,935,787,84.17%,0,0,0,234,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,504
Clermont,MIAMI TOWNSHIP J,ACI,Southwest,Cincinnati,392,322,82.14%,0,0,0,84,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,218
Clermont,MIAMI TOWNSHIP K,ACK,Southwest,Cincinnati,991,837,84.46%,0,0,0,278,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,9,0,0,494
Clermont,MIAMI TOWNSHIP K1K,ACL,Southwest,Cincinnati,800,614,76.75%,0,0,0,173,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,399
Clermont,MIAMI TOWNSHIP L,ACM,Southwest,Cincinnati,646,527,81.58%,0,0,0,145,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,349
Clermont,MIAMI TOWNSHIP M,ACN,Southwest,Cincinnati,820,643,78.41%,0,0,0,194,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,8,0,0,397
Clermont,MIAMI TOWNSHIP N,ACO,Southwest,Cincinnati,724,580,80.11%,0,0,0,152,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,384
Clermont,MIAMI TOWNSHIP P,ACQ,Southwest,Cincinnati,452,345,76.33%,0,0,0,88,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,225
Clermont,MIAMI TOWNSHIP Q,ACR,Southwest,Cincinnati,640,533,83.28%,0,0,0,141,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,360
Clermont,MIAMI TOWNSHIP R,ACS,Southwest,Cincinnati,830,654,78.80%,0,0,0,152,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,0,454
Clermont,MIAMI TOWNSHIP S,ACT,Southwest,Cincinnati,532,380,71.43%,0,0,0,87,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,272
Clermont,MIAMI TOWNSHIP T,ACU,Southwest,Cincinnati,"1,063",668,62.84%,0,0,0,198,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,423
Clermont,MIAMI TOWNSHIP U,ACV,Southwest,Cincinnati,652,513,78.68%,0,0,0,140,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,338
Clermont,MIAMI TOWNSHIP V,ACW,Southwest,Cincinnati,713,473,66.34%,0,0,0,111,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,328
Clermont,MIAMI TOWNSHIP X,ACY,Southwest,Cincinnati,"1,107",921,83.20%,0,0,0,275,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,574
Clermont,MIAMI TOWNSHIP Y,ACZ,Southwest,Cincinnati,"1,092",888,81.32%,0,0,0,293,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2,0,0,517
Clermont,MIAMI TOWNSHIP Z,ADA,Southwest,Cincinnati,"1,239","1,002",80.87%,0,0,0,312,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,602
Clermont,MONROE TOWNSHIP A,ADB,Southwest,Cincinnati,668,399,59.73%,0,0,0,74,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,300
Clermont,MONROE TOWNSHIP B,ADC,Southwest,Cincinnati,893,612,68.53%,0,0,0,130,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,451
Clermont,MONROE TOWNSHIP C,ADD,Southwest,Cincinnati,878,699,79.61%,0,0,0,148,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,515
Clermont,MONROE TOWNSHIP D,ADE,Southwest,Cincinnati,776,568,73.20%,0,0,0,103,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,439
Clermont,MONROE TOWNSHIP E,ADF,Southwest,Cincinnati,965,739,76.58%,0,0,0,181,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,511
Clermont,MONROE TOWNSHIP I,ADJ,Southwest,Cincinnati,471,245,52.02%,0,0,0,70,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,160
Clermont,OHIO TOWNSHIP A,ADL,Southwest,Cincinnati,656,420,64.02%,0,0,0,87,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,305
Clermont,OHIO TOWNSHIP B,ADM,Southwest,Cincinnati,396,308,77.78%,0,0,0,64,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,229
