global_id,PRECINCT_shp,COUNTYGEOID10,COUNTYNAME10,PRECINCT_election_results,PRECINCTCODE_election_results,PRECINCT_misfit
3076,painesville 1a,39085,Lake,PRECINCT PAINESVILLE CITY 1A,ACL,
3077,painesville 1b,39085,Lake,PRECINCT PAINESVILLE CITY 1B,ACM,
3078,painesville 2a,39085,Lake,PRECINCT PAINESVILLE CITY 2A,ACP,
3079,painesville 2b,39085,Lake,PRECINCT PAINESVILLE CITY 2B,ACQ,
3080,painesville 3a,39085,Lake,PRECINCT PAINESVILLE CITY 3A,ACT,
3081,painesville 3b,39085,Lake,PRECINCT PAINESVILLE CITY 3B,ACU,
3082,painesville 4a,39085,Lake,PRECINCT PAINESVILLE CITY 4A,ACX,
3083,painesville 4b,39085,Lake,PRECINCT PAINESVILLE CITY 4B,ACY,
3084,painesville 4c,39085,Lake,PRECINCT PAINESVILLE CITY 4C,ACZ,
3085,painesville 4d,39085,Lake,,,
3086,painesville a,39085,Lake,PRECINCT PAINESVILLE TWP A,AGJ,
3087,painesville b,39085,Lake,PRECINCT PAINESVILLE TWP B,AGK,
3088,painesville c,39085,Lake,PRECINCT PAINESVILLE TWP C,AGL,
3089,painesville d,39085,Lake,PRECINCT PAINESVILLE TWP D,AGM,
3090,painesville e,39085,Lake,PRECINCT PAINESVILLE TWP E,AGN,
3091,painesville f,39085,Lake,PRECINCT PAINESVILLE TWP F,AGO,
3092,painesville g,39085,Lake,PRECINCT PAINESVILLE TWP G,AGP,
3093,painesville h,39085,Lake,PRECINCT PAINESVILLE TWP H,AGQ,
3094,painesville i,39085,Lake,PRECINCT PAINESVILLE TWP I,AGR,
3095,painesville j,39085,Lake,PRECINCT PAINESVILLE TWP J,AGS,
3096,painesville k,39085,Lake,PRECINCT PAINESVILLE TWP K,AIG,
3097,painesville l,39085,Lake,,,
3098,perry a,39085,Lake,PRECINCT PERRY TWP A,AGZ,
3099,perry b,39085,Lake,PRECINCT PERRY TWP B,AHA,
3100,perry c,39085,Lake,PRECINCT PERRY TWP C,AHB,
3101,perry d,39085,Lake,PRECINCT PERRY TWP D,AIL,
3102,perry village aa,39085,Lake,PRECINCT PERRY VILLAGE AA,AHD,
3103,timberlake village aa,39085,Lake,PRECINCT TIMBERLAKE VILLAGE AA,AHE,
3104,waite hill village aa,39085,Lake,PRECINCT WAITE HILL VLG AA,AHF,
3105,whitehall,39085,Lake,,,
3106,wickliffe 1a,39085,Lake,PRECINCT WICKLIFFE CITY 1A,ADB,
3107,wickliffe 1b,39085,Lake,PRECINCT WICKLIFFE CITY 1B,ADC,
3108,wickliffe 2a,39085,Lake,PRECINCT WICKLIFFE CITY 2A,ADF,
3109,wickliffe 2b,39085,Lake,PRECINCT WICKLIFFE CITY 2B,ADG,
3110,wickliffe 2c,39085,Lake,PRECINCT WICKLIFFE CITY 2C,ADH,
3111,wickliffe 3a,39085,Lake,PRECINCT WICKLIFFE CITY 3A,ADJ,
3112,wickliffe 3b,39085,Lake,PRECINCT WICKLIFFE CITY 3B,ADK,
3113,wickliffe 4a,39085,Lake,PRECINCT WICKLIFFE CITY 4A,ADN,
3114,wickliffe 4b,39085,Lake,PRECINCT WICKLIFFE CITY 4B,ADO,
3115,willoughby 1a,39085,Lake,PRECINCT WILLOUGHBY CITY 1A,ADR,
3116,willoughby 1b,39085,Lake,PRECINCT WILLOUGHBY CITY 1B,ADS,
3117,willoughby 1c,39085,Lake,PRECINCT WILLOUGHBY CITY 1C,ADT,
3118,willoughby 2a,39085,Lake,PRECINCT WILLOUGHBY CITY 2A,ADU,
3119,willoughby 2b,39085,Lake,PRECINCT WILLOUGHBY CITY 2B,AIO,
3120,willoughby 2c,39085,Lake,PRECINCT WILLOUGHBY CITY 2C,AIP,
3121,willoughby 3a,39085,Lake,PRECINCT WILLOUGHBY CITY 3A,ADX,
3122,willoughby 3b,39085,Lake,PRECINCT WILLOUGHBY CITY 3B,ADY,
3123,willoughby 3c,39085,Lake,PRECINCT WILLOUGHBY CITY 3C,AIQ,
3124,willoughby 4a,39085,Lake,PRECINCT WILLOUGHBY CITY 4A,AEB,
3125,willoughby 4b,39085,Lake,PRECINCT WILLOUGHBY CITY 4B,AEC,
3126,willoughby 4c,39085,Lake,PRECINCT WILLOUGHBY CITY 4C,AED,
3127,willoughby 5a,39085,Lake,PRECINCT WILLOUGHBY CITY 5A,AEE,
3128,willoughby 5b,39085,Lake,PRECINCT WILLOUGHBY CITY 5B,AEF,
3129,willoughby 5c,39085,Lake,PRECINCT WILLOUGHBY CITY 5C,AIR,
3130,willoughby 6a,39085,Lake,PRECINCT WILLOUGHBY CITY 6A,AEI,
3131,willoughby 6b,39085,Lake,PRECINCT WILLOUGHBY CITY 6B,AEJ,
3132,willoughby 6c,39085,Lake,PRECINCT WILLOUGHBY CITY 6C,AIS,
3133,willoughby hills aa,39085,Lake,PRECINCT WILLOUGHBY HILLS CITY AA,AEL,
3134,willoughby hills bb,39085,Lake,PRECINCT WILLOUGHBY HILLS CITY BB,AEM,
3135,willoughby hills cc,39085,Lake,PRECINCT WILLOUGHBY HILLS CITY CC,AEN,
3136,willoughby hills dd,39085,Lake,PRECINCT WILLOUGHBY HILLS CITY DD,AEO,
3137,willoughby hills ee,39085,Lake,PRECINCT WILLOUGHBY HILLS CITY EE,AEP,
3138,willoughby hills ff,39085,Lake,PRECINCT WILLOUGHBY HILLS CITY FF,AEQ,
3139,willowick 1a,39085,Lake,PRECINCT WILLOWICK CITY 1A,AET,
3140,willowick 1b,39085,Lake,PRECINCT WILLOWICK CITY 1B,AEU,
3141,willowick 1c,39085,Lake,PRECINCT WILLOWICK CITY 1C,AEV,
3142,willowick 2a,39085,Lake,PRECINCT WILLOWICK CITY 2A,AEY,
3143,willowick 2b,39085,Lake,PRECINCT WILLOWICK CITY 2B,AEZ,
3144,willowick 2c,39085,Lake,PRECINCT WILLOWICK CITY 2C,AFA,
3145,willowick 3a,39085,Lake,PRECINCT WILLOWICK CITY 3A,AFD,
3146,willowick 3b,39085,Lake,PRECINCT WILLOWICK CITY 3B,AFE,
3147,willowick 3c,39085,Lake,PRECINCT WILLOWICK CITY 3C,AFF,
2557,City of Maumee Ma1,39095,Lucas,MAUMEE 1,AAA,
2553,City of Maumee Ma2,39095,Lucas,MAUMEE 2,AAL,
2558,City of Maumee Ma3,39095,Lucas,MAUMEE 3,AAO,
2554,City of Maumee Ma4,39095,Lucas,MAUMEE 4,AAP,
2556,City of Maumee Ma5,39095,Lucas,MAUMEE 5,AAQ,
2803,City of Maumee Ma6,39095,Lucas,MAUMEE 6,AAR,
2559,City of Maumee Ma7,39095,Lucas,MAUMEE 7,AAS,
2494,City of Maumee Ma8,39095,Lucas,MAUMEE 8,AAT,
2555,City of Maumee Ma9,39095,Lucas,MAUMEE 9,AAU,
,,39095,Lucas,MAUMEE 10,AAB,
,,39095,Lucas,MAUMEE 11,AAC,
,,39095,Lucas,MAUMEE 12,AAD,
2760,City of Oregon Or1,39095,Lucas,OREGON 1,AAV,
2551,City of Oregon Or10,39095,Lucas,OREGON 10,AAW,
2721,City of Oregon Or11,39095,Lucas,OREGON 11,AAX,
2549,City of Oregon Or12,39095,Lucas,OREGON 12,AAY,
2546,City of Oregon Or13,39095,Lucas,OREGON 13,AAZ,
,,39095,Lucas,OREGON 14,ABA,
,,39095,Lucas,OREGON 15,ABB,
,,39095,Lucas,OREGON 16,ABC,
,,39095,Lucas,OREGON 17,ABD,
2547,City of Oregon Or2,39095,Lucas,OREGON 2,ABG,
2543,City of Oregon Or3,39095,Lucas,OREGON 3,ABK,
2552,City of Oregon Or4,39095,Lucas,OREGON 4,ABL,
2544,City of Oregon Or5,39095,Lucas,OREGON 5,ABM,
2548,City of Oregon Or6,39095,Lucas,OREGON 6,ABN,
2545,City of Oregon Or7,39095,Lucas,OREGON 7,ABO,
2550,City of Oregon Or8,39095,Lucas,OREGON 8,ABP,
2542,City of Oregon Or9,39095,Lucas,OREGON 9,ABQ,
2756,City of Sylvania CS1,39095,Lucas,SYLVANIA CITY 1,ABR,
2752,City of Sylvania CS10,39095,Lucas,SYLVANIA CITY 10,ABS,
2751,City of Sylvania CS11,39095,Lucas,SYLVANIA CITY 11,ABT,
2759,City of Sylvania CS12,39095,Lucas,SYLVANIA CITY 12,ABU,
2750,City of Sylvania CS13,39095,Lucas,SYLVANIA CITY 13,ABV,
,,39095,Lucas,SYLVANIA CITY 14,ABW,
,,39095,Lucas,SYLVANIA CITY 15,ABX,
,,39095,Lucas,SYLVANIA CITY 16,ABY,
2754,City of Sylvania CS2,39095,Lucas,SYLVANIA CITY 2,ACC,
2757,City of Sylvania CS3,39095,Lucas,SYLVANIA CITY 3,ACI,
2758,City of Sylvania CS4,39095,Lucas,SYLVANIA CITY 4,ACJ,
2753,City of Sylvania CS5,39095,Lucas,SYLVANIA CITY 5,ACK,
2541,City of Sylvania CS6,39095,Lucas,SYLVANIA CITY 6,ACL,
2539,City of Sylvania CS7,39095,Lucas,SYLVANIA CITY 7,ACM,
2540,City of Sylvania CS8,39095,Lucas,SYLVANIA CITY 8,ACN,
2722,City of Sylvania CS9,39095,Lucas,SYLVANIA CITY 9,ACO,
2764,City of Toledo 1 1A,39095,Lucas,TOLEDO 1A,ACP,
2583,City of Toledo 1 1B,39095,Lucas,TOLEDO 1B,ADA,
2720,City of Toledo 1 1C,39095,Lucas,TOLEDO 1C,ACR,
2765,City of Toledo 1 1D,39095,Lucas,TOLEDO 1D,ACS,
2624,City of Toledo 1 1E,39095,Lucas,TOLEDO 1E,ACT,
2766,City of Toledo 1 1F,39095,Lucas,TOLEDO 1F,ACU,
2577,City of Toledo 1 1G,39095,Lucas,TOLEDO 1G,ACV,
2584,City of Toledo 1 1H,39095,Lucas,TOLEDO 1H,ACW,
2578,City of Toledo 1 1I,39095,Lucas,TOLEDO 1I,ACX,
2585,City of Toledo 1 1J,39095,Lucas,TOLEDO 1J,ACY,
2644,City of Toledo 10 10A,39095,Lucas,TOLEDO 10A,AIJ,
2628,City of Toledo 10 10B,39095,Lucas,TOLEDO 10B,AIW,
2772,City of Toledo 10 10C,39095,Lucas,TOLEDO 10C,AIL,
2627,City of Toledo 10 10D,39095,Lucas,TOLEDO 10D,AIM,
2645,City of Toledo 10 10E,39095,Lucas,TOLEDO 10E,AIN,
2640,City of Toledo 10 10F,39095,Lucas,TOLEDO 10F,AIO,
2639,City of Toledo 10 10G,39095,Lucas,TOLEDO 10G,AIP,
2642,City of Toledo 10 10H,39095,Lucas,TOLEDO 10H,AIS,
2641,City of Toledo 10 10I,39095,Lucas,TOLEDO 10I,AIR,
2571,City of Toledo 11 11A,39095,Lucas,TOLEDO 11A,AIY,
2569,City of Toledo 11 11B,39095,Lucas,TOLEDO 11B,AIZ,
2567,City of Toledo 11 11C,39095,Lucas,TOLEDO 11C,AJA,
2568,City of Toledo 11 11D,39095,Lucas,TOLEDO 11D,AJB,
2590,City of Toledo 11 11E,39095,Lucas,TOLEDO 11E,AJC,
2564,City of Toledo 11 11F,39095,Lucas,TOLEDO 11F,AJD,
2570,City of Toledo 11 11G,39095,Lucas,TOLEDO 11G,AJE,
2589,City of Toledo 11 11H,39095,Lucas,TOLEDO 11H,AJF,
2615,City of Toledo 12 12A,39095,Lucas,TOLEDO 12A,AJP,
2616,City of Toledo 12 12B,39095,Lucas,TOLEDO 12B,AJQ,
2700,City of Toledo 12 12C,39095,Lucas,TOLEDO 12C,AJR,
2768,City of Toledo 12 12D,39095,Lucas,TOLEDO 12D,AJS,
2771,City of Toledo 12 12E,39095,Lucas,TOLEDO 12E,AKD,
2614,City of Toledo 12 12F,39095,Lucas,TOLEDO 12F,AKE,
2769,City of Toledo 12 12G,39095,Lucas,TOLEDO 12G,AJV,
2770,City of Toledo 12 12H,39095,Lucas,TOLEDO 12H,AJW,
2785,City of Toledo 12 13E,39095,Lucas,TOLEDO 13A,AKJ,
2684,City of Toledo 13 13A,39095,Lucas,TOLEDO 13B,AKK,
2690,City of Toledo 13 13B,39095,Lucas,TOLEDO 13C,AKL,
2685,City of Toledo 13 13C,39095,Lucas,TOLEDO 13D,AKM,
2787,City of Toledo 13 13D,39095,Lucas,TOLEDO 13E,AKN,
2703,City of Toledo 13 13F,39095,Lucas,TOLEDO 13F,AKW,
2689,City of Toledo 13 13G,39095,Lucas,TOLEDO 13G,AKP,
2688,City of Toledo 13 13H,39095,Lucas,TOLEDO 13H,AKQ,
2630,City of Toledo 14 14A,39095,Lucas,TOLEDO 14A,ALA,
2725,City of Toledo 14 14B,39095,Lucas,TOLEDO 14B,ALB,
2726,City of Toledo 14 14C,39095,Lucas,TOLEDO 14C,ALC,
2705,City of Toledo 14 14D,39095,Lucas,TOLEDO 14D,ALD,
2698,City of Toledo 14 14E,39095,Lucas,TOLEDO 14E,ALM,
2631,City of Toledo 14 14F,39095,Lucas,TOLEDO 14F,ALF,
2632,City of Toledo 14 14G,39095,Lucas,TOLEDO 14G,ALG,
2661,City of Toledo 15 15A,39095,Lucas,TOLEDO 15A,ALQ,
2668,City of Toledo 15 15B,39095,Lucas,TOLEDO 15B,ALR,
2681,City of Toledo 15 15C,39095,Lucas,TOLEDO 15C,ALS,
2680,City of Toledo 15 15D,39095,Lucas,TOLEDO 15D,ALT,
2669,City of Toledo 15 15E,39095,Lucas,TOLEDO 15E,ALU,
2673,City of Toledo 15 15F,39095,Lucas,TOLEDO 15F,ALV,
2782,City of Toledo 15 15G,39095,Lucas,TOLEDO 15G,ALW,
2697,City of Toledo 15 15H,39095,Lucas,TOLEDO 15H,ALX,
2667,City of Toledo 15 15I,39095,Lucas,TOLEDO 15I,ALY,
2664,City of Toledo 16 16A,39095,Lucas,TOLEDO 16A,AMG,
2650,City of Toledo 16 16B,39095,Lucas,TOLEDO 16B,AMH,
2678,City of Toledo 16 16C,39095,Lucas,TOLEDO 16C,AMI,
2677,City of Toledo 16 16D,39095,Lucas,TOLEDO 16D,AMJ,
2671,City of Toledo 16 16E,39095,Lucas,TOLEDO 16E,AMK,
2649,City of Toledo 16 16F,39095,Lucas,TOLEDO 16F,AMX,
2672,City of Toledo 16 16G,39095,Lucas,TOLEDO 16G,AMM,
2679,City of Toledo 16 16H,39095,Lucas,TOLEDO 16H,AMN,
2648,City of Toledo 16 16I,39095,Lucas,TOLEDO 16I,AMO,
2670,City of Toledo 16 16J,39095,Lucas,TOLEDO 16J,AMP,
2780,City of Toledo 17 17A,39095,Lucas,TOLEDO 17A,AMZ,
2651,City of Toledo 17 17B,39095,Lucas,TOLEDO 17B,ANA,
2660,City of Toledo 17 17C,39095,Lucas,TOLEDO 17C,ANB,
2788,City of Toledo 17 17D,39095,Lucas,TOLEDO 17D,ANJ,
2781,City of Toledo 17 17E,39095,Lucas,TOLEDO 17E,AND,
2704,City of Toledo 17 17F,39095,Lucas,TOLEDO 17F,ANE,
2647,City of Toledo 18 18A,39095,Lucas,TOLEDO 18A,ANO,
2656,City of Toledo 18 18B,39095,Lucas,TOLEDO 18B,ANP,
2715,City of Toledo 18 18C,39095,Lucas,TOLEDO 18C,ANQ,
2657,City of Toledo 18 18D,39095,Lucas,TOLEDO 18D,ANR,
2727,City of Toledo 18 18E,39095,Lucas,TOLEDO 18E,ANS,
2655,City of Toledo 18 18F,39095,Lucas,TOLEDO 18F,ANT,
2659,City of Toledo 19 19A,39095,Lucas,TOLEDO 19A,ANY,
2779,City of Toledo 19 19B,39095,Lucas,TOLEDO 19B,ANZ,
2658,City of Toledo 19 19C,39095,Lucas,TOLEDO 19C,AOG,
2701,City of Toledo 19 19D,39095,Lucas,TOLEDO 19D,AOB,
2654,City of Toledo 19 19E,39095,Lucas,TOLEDO 19E,AOC,
2636,City of Toledo 2 2A,39095,Lucas,TOLEDO 2A,ADG,
2634,City of Toledo 2 2B,39095,Lucas,TOLEDO 2B,ADH,
2773,City of Toledo 2 2C,39095,Lucas,TOLEDO 2C,ADI,
2576,City of Toledo 2 2D,39095,Lucas,TOLEDO 2D,ADQ,
2775,City of Toledo 2 2E,39095,Lucas,TOLEDO 2E,ADK,
2776,City of Toledo 2 2F,39095,Lucas,TOLEDO 2F,ADR,
2653,City of Toledo 20 20A,39095,Lucas,TOLEDO 20A,AOJ,
2652,City of Toledo 20 20B,39095,Lucas,TOLEDO 20B,AOS,
2777,City of Toledo 20 20C,39095,Lucas,TOLEDO 20C,AOL,
2702,City of Toledo 20 20D,39095,Lucas,TOLEDO 20D,AOM,
2778,City of Toledo 20 20E,39095,Lucas,TOLEDO 20E,AON,
2646,City of Toledo 20 20F,39095,Lucas,TOLEDO 20F,AOO,
2613,City of Toledo 21 21A,39095,Lucas,TOLEDO 21A,AOU,
2612,City of Toledo 21 21B,39095,Lucas,TOLEDO 21B,AOV,
2602,City of Toledo 21 21C,39095,Lucas,TOLEDO 21C,AOW,
2619,City of Toledo 21 21D,39095,Lucas,TOLEDO 21D,AOX,
2604,City of Toledo 21 21E,39095,Lucas,TOLEDO 21E,AOY,
2601,City of Toledo 21 21F,39095,Lucas,TOLEDO 21F,AOZ,
2620,City of Toledo 21 21G,39095,Lucas,TOLEDO 21G,APA,
2621,City of Toledo 21 21H,39095,Lucas,TOLEDO 21H,APB,
2605,City of Toledo 21 21I,39095,Lucas,TOLEDO 21I,APK,
2603,City of Toledo 21 21J,39095,Lucas,TOLEDO 21J,APL,
2617,City of Toledo 22 22A,39095,Lucas,TOLEDO 22A,APP,
2606,City of Toledo 22 22B,39095,Lucas,TOLEDO 22B,APQ,
2718,City of Toledo 22 22C,39095,Lucas,TOLEDO 22C,APR,
2609,City of Toledo 22 22D,39095,Lucas,TOLEDO 22D,APS,
2719,City of Toledo 22 22E,39095,Lucas,TOLEDO 22E,APT,
2608,City of Toledo 22 22F,39095,Lucas,TOLEDO 22F,APU,
2622,City of Toledo 22 22G,39095,Lucas,TOLEDO 22G,APV,
2623,City of Toledo 22 22H,39095,Lucas,TOLEDO 22H,APW,
2607,City of Toledo 22 22I,39095,Lucas,TOLEDO 22I,APX,
2592,City of Toledo 23 23A,39095,Lucas,TOLEDO 23A,AQG,
2596,City of Toledo 23 23B,39095,Lucas,TOLEDO 23B,AQH,
2595,City of Toledo 23 23C,39095,Lucas,TOLEDO 23C,AQI,
2597,City of Toledo 23 23D,39095,Lucas,TOLEDO 23D,AQJ,
2618,City of Toledo 23 23E,39095,Lucas,TOLEDO 23E,AQK,
2600,City of Toledo 23 23F,39095,Lucas,TOLEDO 23F,AQL,
2599,City of Toledo 23 23G,39095,Lucas,TOLEDO 23G,AQM,
2593,City of Toledo 23 23H,39095,Lucas,TOLEDO 23H,AQN,
2594,City of Toledo 23 23I,39095,Lucas,TOLEDO 23I,AQO,
2611,City of Toledo 23 23J,39095,Lucas,TOLEDO 23J,AQP,
2591,City of Toledo 23 23K,39095,Lucas,TOLEDO 23K,AQQ,
2610,City of Toledo 23 23L,39095,Lucas,TOLEDO 23L,AQR,
2794,City of Toledo 24 24A,39095,Lucas,TOLEDO 24A,AQZ,
2735,City of Toledo 24 24B,39095,Lucas,TOLEDO 24B,ARA,
2737,City of Toledo 24 24C,39095,Lucas,TOLEDO 24C,ARB,
2504,City of Toledo 24 24D,39095,Lucas,TOLEDO 24D,ARO,
2736,City of Toledo 24 24E,39095,Lucas,TOLEDO 24E,ARD,
2507,City of Toledo 24 24F,39095,Lucas,TOLEDO 24F,ARE,
2502,City of Toledo 24 24G,39095,Lucas,TOLEDO 24G,ARF,
2712,City of Toledo 24 24H,39095,Lucas,TOLEDO 24H,ARG,
2717,City of Toledo 24 24I,39095,Lucas,TOLEDO 24I,ARH,
2734,City of Toledo 24 24J,39095,Lucas,TOLEDO 24J,ARI,
2503,City of Toledo 24 24K,39095,Lucas,TOLEDO 24K,ARJ,
2581,City of Toledo 3 3A,39095,Lucas,TOLEDO 3A,ADT,
2762,City of Toledo 3 3B,39095,Lucas,TOLEDO 3B,ADU,
2580,City of Toledo 3 3C,39095,Lucas,TOLEDO 3C,ADV,
2563,City of Toledo 3 3D,39095,Lucas,TOLEDO 3D,ADW,
2579,City of Toledo 3 3E,39095,Lucas,TOLEDO 3E,ADX,
2562,City of Toledo 3 3F,39095,Lucas,TOLEDO 3F,ADY,
2598,City of Toledo 3 3G,39095,Lucas,TOLEDO 3G,ADZ,
2761,City of Toledo 3 3H,39095,Lucas,TOLEDO 3H,AEA,
2586,City of Toledo 3 3I,39095,Lucas,TOLEDO 3I,AEC,
2588,City of Toledo 3 3J,39095,Lucas,TOLEDO 3J,AED,
2587,City of Toledo 3 3K,39095,Lucas,TOLEDO 3K,AEE,
2572,City of Toledo 3 3L,39095,Lucas,TOLEDO 3L,AEF,
2575,City of Toledo 4 4A,39095,Lucas,TOLEDO 4A,AEO,
2582,City of Toledo 4 4B,39095,Lucas,TOLEDO 4B,AEP,
2574,City of Toledo 4 4C,39095,Lucas,TOLEDO 4C,AER,
2573,City of Toledo 4 4D,39095,Lucas,TOLEDO 4D,AES,
2774,City of Toledo 4 4E,39095,Lucas,TOLEDO 4E,AET,
2635,City of Toledo 4 4F,39095,Lucas,TOLEDO 4F,AEU,
2625,City of Toledo 4 4G,39095,Lucas,TOLEDO 4G,AEV,
2763,City of Toledo 4 4H,39095,Lucas,TOLEDO 4H,AEW,
2500,City of Toledo 5 5A,39095,Lucas,TOLEDO 5A,AFF,
2501,City of Toledo 5 5B,39095,Lucas,TOLEDO 5B,AFG,
2498,City of Toledo 5 5C,39095,Lucas,TOLEDO 5C,AFH,
2499,City of Toledo 5 5D,39095,Lucas,TOLEDO 5D,AFI,
2505,City of Toledo 5 5E,39095,Lucas,TOLEDO 5E,AFJ,
2497,City of Toledo 5 5F,39095,Lucas,TOLEDO 5F,AFK,
2506,City of Toledo 5 5G,39095,Lucas,TOLEDO 5G,AFL,
2691,City of Toledo 5 5H,39095,Lucas,TOLEDO 5H,AFM,
2732,City of Toledo 5 5I,39095,Lucas,TOLEDO 5I,AFN,
2733,City of Toledo 5 5J,39095,Lucas,TOLEDO 5J,AFO,
2693,City of Toledo 6 14H,39095,Lucas,TOLEDO 14H,AGD,
2694,City of Toledo 6 14I,39095,Lucas,TOLEDO 14I,AGE,
2692,City of Toledo 6 6A,39095,Lucas,TOLEDO 6A,AFV,
2496,City of Toledo 6 6B,39095,Lucas,TOLEDO 6B,AFW,
2696,City of Toledo 6 6C,39095,Lucas,TOLEDO 6C,AFX,
2786,City of Toledo 6 6D,39095,Lucas,TOLEDO 6D,AFY,
2495,City of Toledo 6 6E,39095,Lucas,TOLEDO 6E,AFZ,
2798,City of Toledo 6 6F,39095,Lucas,TOLEDO 6F,AGA,
2724,City of Toledo 6 6G,39095,Lucas,TOLEDO 6G,AGB,
2695,City of Toledo 6 6H,39095,Lucas,TOLEDO 6H,AGC,
2663,City of Toledo 7 7A,39095,Lucas,TOLEDO 7A,AGL,
2699,City of Toledo 7 7B,39095,Lucas,TOLEDO 7B,AGM,
2665,City of Toledo 7 7C,39095,Lucas,TOLEDO 7C,AGN,
2674,City of Toledo 7 7D,39095,Lucas,TOLEDO 7D,AGO,
2662,City of Toledo 7 7E,39095,Lucas,TOLEDO 7E,AGP,
2730,City of Toledo 7 7F,39095,Lucas,TOLEDO 7F,AGZ,
2675,City of Toledo 7 7G,39095,Lucas,TOLEDO 7G,AGR,
2666,City of Toledo 7 7H,39095,Lucas,TOLEDO 7H,AHA,
2676,City of Toledo 7 7I,39095,Lucas,TOLEDO 7I,AGT,
2731,City of Toledo 7 7J,39095,Lucas,TOLEDO 7J,AWA,
2629,City of Toledo 8 8A,39095,Lucas,TOLEDO 8A,AHB,
2686,City of Toledo 8 8B,39095,Lucas,TOLEDO 8B,AHC,
2687,City of Toledo 8 8C,39095,Lucas,TOLEDO 8C,AHD,
2638,City of Toledo 8 8D,39095,Lucas,TOLEDO 8D,AHE,
2637,City of Toledo 8 8E,39095,Lucas,TOLEDO 8E,AHF,
2643,City of Toledo 8 8F,39095,Lucas,TOLEDO 8F,AHG,
2633,City of Toledo 8 8G,39095,Lucas,TOLEDO 8G,AHH,
2626,City of Toledo 8 8H,39095,Lucas,TOLEDO 8H,AHI,
2714,City of Toledo 9 9A,39095,Lucas,TOLEDO 9A,AHR,
2784,City of Toledo 9 9B,39095,Lucas,TOLEDO 9B,AVZ,
2682,City of Toledo 9 9C,39095,Lucas,TOLEDO 9C,AHT,
2683,City of Toledo 9 9D,39095,Lucas,TOLEDO 9D,AHU,
2767,City of Toledo 9 9E,39095,Lucas,TOLEDO 9E,AHV,
2783,City of Toledo 9 9F,39095,Lucas,TOLEDO 9F,AHW,
2565,City of Toledo 9 9G,39095,Lucas,TOLEDO 9G,AHX,
2566,City of Toledo 9 9H,39095,Lucas,TOLEDO 9H,AHY,
2745,City of Waterville/Roche De Boeuf Township CWt1,39095,Lucas,WATERVILLE CITY 1,AUR,
2801,City of Waterville/Roche De Boeuf Township CWt2,39095,Lucas,WATERVILLE CITY 2,AUT,
2746,City of Waterville/Roche De Boeuf Township CWt3,39095,Lucas,WATERVILLE CITY 3,AUU,
2802,City of Waterville/Roche De Boeuf Township CWt4,39095,Lucas,WATERVILLE CITY 4,AUV,
2537,Harding Township Ha1,39095,Lucas,HARDING 1,ARQ,
2528,Jerusalem Township Je1,39095,Lucas,JERUSALEM 1,ARR,
2529,Jerusalem Township Je2,39095,Lucas,JERUSALEM 2,ARS,
,,39095,Lucas,JERUSALEM 3,ART,
2739,Monclova Township Mo1,39095,Lucas,MONCLOVA 1,ARV,
2792,Monclova Township Mo2,39095,Lucas,MONCLOVA 2,ARW,
2738,Monclova Township Mo3,39095,Lucas,MONCLOVA 3,ARX,
2747,Monclova Township Mo4,39095,Lucas,MONCLOVA 4,ARY,
2791,Monclova Township Mo5,39095,Lucas,MONCLOVA 5,AVL,
2740,Monclova Township Mo6,39095,Lucas,MONCLOVA 6,AVD,
2793,Monclova Township Mo7,39095,Lucas,MONCLOVA 7,AVE,
2789,Monclova Township Mo8,39095,Lucas,MONCLOVA 8,AVJ,
2790,Monclova Township Mo9,39095,Lucas,MONCLOVA 9,AVK,
2523,Providence township Pr1,39095,Lucas,PROVIDENCE 1,ASH,
2524,Providence township Pr2,39095,Lucas,PROVIDENCE 2,ASI,
2723,Providence township Pr3,39095,Lucas,PROVIDENCE 3,ASJ,
2713,Richfield Township Ri1,39095,Lucas,RICHFIELD 1,ASK,
2538,Spencer Township Sr1,39095,Lucas,SPENCER 1,ASM,
,,39095,Lucas,SPENCER 2,ASN,
2517,Springfield Township Sp1,39095,Lucas,SPRINGFIELD 1,ASO,
2516,Springfield Township Sp10,39095,Lucas,SPRINGFIELD 10,ASP,
2513,Springfield Township Sp11,39095,Lucas,SPRINGFIELD 11,ASQ,
2708,Springfield Township Sp12,39095,Lucas,SPRINGFIELD 12,ASR,
2518,Springfield Township Sp13,39095,Lucas,SPRINGFIELD 13,ASS,
2742,Springfield Township Sp14,39095,Lucas,SPRINGFIELD 14,AST,
2510,Springfield Township Sp15,39095,Lucas,SPRINGFIELD 15,ASU,
2521,Springfield Township Sp16,39095,Lucas,SPRINGFIELD 16,ASV,
,,39095,Lucas,SPRINGFIELD 17,ASW,
,,39095,Lucas,SPRINGFIELD 18,ASX,
,,39095,Lucas,SPRINGFIELD 19,ASY,
2514,Springfield Township Sp2,39095,Lucas,SPRINGFIELD 2,ASZ,
2522,Springfield Township Sp3,39095,Lucas,SPRINGFIELD 3,ATC,
2515,Springfield Township Sp4,39095,Lucas,SPRINGFIELD 4,ATD,
2520,Springfield Township Sp5,39095,Lucas,SPRINGFIELD 5,ATE,
2519,Springfield Township Sp6,39095,Lucas,SPRINGFIELD 6,ATF,
2512,Springfield Township Sp7,39095,Lucas,SPRINGFIELD 7,ATG,
